fig,spec,spec_label,num_agents,planner_label,role,source,reproducible,run_id,project,url,commit,created,host,env,repro_args,orig_args,log_suffix,epi,max_step,area_size,spec_len,stl_mixed_spec_mode,diffusion_method,achievable_guidance,use_batched_sampling,random_goals_region,team_alloc,gs,ref_success_mean,ref_success_std,ref_safe_mean,ref_safe_std,ref_finish_rate,ref_finish_rate_std,ref_TtR,ref_TtR_std,ref_plan_time_mean,ref_plan_time_std,ref_task_rate,ref_task_rate_std,note
random_loc,m2loop3,Loop,8,DIFF-SA,bar,random_loc,yes,hnt9fp7p,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/hnt9fp7p,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --wandb-tags random-loc-grid-a6 edm-baseline edm-bo8 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,_repro_hnt9fp7p,10,3000.0,6,15,first1,edm,False,True,,greedy,,96.25,8.00390529679106,100.0,0.0,0.9625000357627868,0.08003905415534973,1486.3929443359375,175.88388061523438,0.7624,0.2188,,,
random_loc,m2loop3,Loop,8,STLPY-SA,bar,random_loc,yes,99lj2g6v,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/99lj2g6v,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_99lj2g6v,10,3000.0,6,15,first1,edm-ma,False,False,,greedy,,88.75,11.792476415070755,98.75,3.75,0.9000000357627869,0.12247448414564133,863.2452392578125,86.4579086303711,21.8585,1.1879,,,
random_loc,m2loop3,Loop,8,Gradient,bar,random_loc,no-code,6kw8qsda,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/6kw8qsda,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 8 --spec m2loop3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 8 --spec m2loop3 --planner ce_nl --random-goals,_repro_6kw8qsda,5,4200.0,6,30,first1,edm-ma,False,False,,,,37.5,29.58039891549808,97.5,5.0,0.375,0.2958039939403534,1543.6785888671875,90.3964614868164,48.3513,5.5485,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,m2loop3,Loop,16,DIFF-MA,bar,random_loc,yes,6gfjzl0m,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/6gfjzl0m,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_6gfjzl0m,10,3600.0,6,15,first1,edm-ma,False,False,,greedy,,91.875,6.874999999999999,100.0,0.0,0.918749988079071,0.06875000149011612,1679.2301025390625,101.458251953125,0.377,0.1429,,,
random_loc,m2loop3,Loop,16,DIFF-SA,bar,random_loc,yes,o83xwls7,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/o83xwls7,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --wandb-tags random-loc-grid-a6 edm-baseline edm-bo8 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,_repro_o83xwls7,10,3600.0,6,15,first1,edm,False,True,,greedy,,92.5,8.2915619758885,96.25,5.0,0.9625000357627868,0.05000000074505806,1676.9547119140625,152.4727020263672,1.1064,0.4012,,,
random_loc,m2loop3,Loop,16,STLPY-SA,bar,random_loc,yes,woart9ay,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/woart9ay,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_woart9ay,10,3600.0,6,15,first1,edm-ma,False,False,,greedy,,76.25,10.0,85.0,8.926785535678562,0.912500023841858,0.06959705799818039,1039.4810791015625,99.0779800415039,44.8086,1.837,,,
random_loc,m2loop3,Loop,16,Gradient,bar,random_loc,no-code,zo1nv2df,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/zo1nv2df,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec m2loop3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 16 --spec m2loop3 --planner ce_nl --random-goals,_repro_zo1nv2df,5,4200.0,6,30,first1,edm-ma,False,False,,,,27.500000000000004,22.569337606584735,96.25,5.0,0.30000001192092896,0.27214425802230835,1777.666748046875,85.41566467285156,103.3536,16.6599,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,m2loop3,Loop,32,DIFF-MA,bar,random_loc,yes,moecj314,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/moecj314,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_moecj314,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,80.9375,6.9104201210924945,91.875,4.463392767839281,0.8843750357627869,0.05770682543516159,2106.557373046875,133.409912109375,0.4484,0.1567,,,
random_loc,m2loop3,Loop,32,DIFF-SA,bar,random_loc,yes,f8uowczc,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/f8uowczc,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --wandb-tags random-loc-grid-a6 edm-baseline edm-bo8 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt --use_batched_sampling --num_candidates 8,_repro_f8uowczc,10,4800.0,6,15,first1,edm,False,True,,greedy,,74.6875,13.06907729145405,75.3125,13.291356448835462,0.990625023841858,0.014320549555122852,2266.6875,204.81358337402344,1.4377,0.5305,,,
random_loc,m2loop3,Loop,32,STLPY-SA,bar,random_loc,yes,fyihbk9q,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/fyihbk9q,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec m2loop3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_fyihbk9q,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,52.1875,17.289470242028816,57.1875,17.569615996088245,0.940625011920929,0.04517760127782822,1453.8358154296875,192.4295959472656,88.9026,2.0256,,,
random_loc,m2loop3,Loop,32,Gradient,bar,random_loc,no-code,nvnc5yu7,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/nvnc5yu7,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec m2loop3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --spec m2loop3 --planner ce_nl --random-goals,_repro_nvnc5yu7,5,4200.0,6,30,first1,edm-ma,False,False,,,,11.25,7.551903733496608,54.37499999999999,20.406034646643135,0.3062500059604645,0.2980404794216156,2214.0400390625,255.26364135742188,193.1373,28.4215,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,8,DIFF-MA,bar,random_loc,yes,qz4o75na,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/qz4o75na,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,_repro_qz4o75na,10,4800.0,6,15,first1,edm-ma,True,False,,greedy,,93.75,6.25,100.0,0.0,0.9375,0.0625,1366.0714111328125,54.74005889892578,3.3759,1.4946,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,8,DIFF-SA,bar,random_loc,yes,e45b3cnb,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/e45b3cnb,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_e45b3cnb,10,4800.0,6,15,first1,edm,False,False,,greedy,,93.75,6.25,98.75,3.75,0.949999988079071,0.06123724579811096,1359.5238037109375,230.50015258789065,0.6886,0.3809,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,8,STLPY-SA,bar,random_loc,yes,s4jdy6i3,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/s4jdy6i3,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_s4jdy6i3,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,81.25,15.05199322349037,96.25,8.00390529679106,0.8375000357627869,0.13750000298023224,816.5357666015625,178.1012420654297,12.8842,0.7142,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,8,Gradient,bar,random_loc,no-code,po5yuceo,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/po5yuceo,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 8 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,_repro_po5yuceo,5,4200.0,6,30,first1,edm-ma,False,False,,,,17.5,10.0,100.0,0.0,0.17499999701976776,0.10000000149011612,1563.5,199.2956390380859,28.6966,9.7692,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,DIFF-MA,bar,random_loc,yes,k2ccm9wx,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/k2ccm9wx,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8 --achievable_guidance,_repro_k2ccm9wx,10,4800.0,6,15,first1,edm-ma,True,False,,greedy,,95.625,4.00195264839553,99.375,1.875,0.9625000357627868,0.03061862103641033,1563.38330078125,131.9698944091797,6.5659,3.0039,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,DIFF-SA,bar,random_loc,yes,9p02s9ip,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/9p02s9ip,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_9p02s9ip,10,4800.0,6,15,first1,edm,False,False,,greedy,,85.625,11.197795541980573,91.875,11.875,0.9312500357627868,0.03365728259086609,1515.51904296875,237.3885498046875,0.9278,0.4681,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,STLPY-SA,bar,random_loc,yes,9cvow5t8,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/9cvow5t8,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_9cvow5t8,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,83.125,8.860904299223641,94.375,4.375,0.875,0.08385255187749863,825.83447265625,104.05284118652344,25.6645,1.0546,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,16,Gradient,bar,random_loc,no-code,vdbub9zk,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/vdbub9zk,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 16 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,_repro_vdbub9zk,5,4200.0,6,30,first1,edm-ma,False,False,,,,13.750000000000002,8.2915619758885,97.5,5.0,0.16250000894069672,0.1089724749326706,1706.5,57.712650299072266,63.2058,16.9794,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,DIFF-MA,bar,random_loc,yes,5dk37krr,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/5dk37krr,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner diffusion --diffusion-method edm-ma --wandb-run-id qkmvppvt --num_candidates 8,_repro_5dk37krr,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,85.625,7.0156076002011405,89.6875,8.15499271918743,0.9468750357627868,0.04430451989173889,1891.4605712890625,112.38007354736328,1.039,0.3384,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,DIFF-SA,bar,random_loc,yes,zfckgoch,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/zfckgoch,8499d431,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 edm-baseline --planner diffusion --diffusion-method edm --wandb-run-id qkmvppvt,_repro_zfckgoch,10,4800.0,6,15,first1,edm,False,False,,greedy,,72.1875,11.132195706598049,76.875,12.51561524656299,0.925000011920929,0.048814062029123306,1800.270751953125,204.69384765625,1.2002,0.6142,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,STLPY-SA,bar,random_loc,yes,f3ajsd2t,gcbfplus-stl-test,https://wandb.ai/csbric/gcbfplus-stl-test/runs/f3ajsd2t,8499d431,2026-07-05,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner stlpy,--path ./pretrained/DubinsCar/gcbf+/ --area-size 6 --obs 0 --nojit-rollout --spec-len 15 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log --random-goals --traced-goals --change_goal_immediately --epi 10 -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --wandb-tags random-loc-grid-a6 --planner stlpy,_repro_f3ajsd2t,10,4800.0,6,15,first1,edm-ma,False,False,,greedy,,59.68750000000001,16.38465841114791,66.875,19.575574704207284,0.8812500238418579,0.08592329919338226,1147.0491943359375,197.97813415527344,48.2922,2.7975,,,
random_loc,mseq3-m2branch2-mcover3-m2loop3-m2signal3,Mixed,32,Gradient,bar,random_loc,no-code,abrttvsv,diff-mastl-test,https://wandb.ai/csbric/diff-mastl-test/runs/abrttvsv,0274dda0,2026-07-06,workstation,,--path ./pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,--path pretrained/DubinsCar/gcbf+/ --epi 5 --area-size 6 --obs 0 --seed 1234 --nojit-rollout --spec-len 30 --goal-sample-interval 20 --async-planner --ignore-on-finish --no-video --log --wandb-log -n 32 --spec mseq3-m2branch2-mcover3-m2loop3-m2signal3 --planner ce_nl --random-goals,_repro_abrttvsv,5,4200.0,6,30,first1,edm-ma,False,False,,,,8.75,4.592793267718459,65.625,21.650635094610966,0.18125000596046448,0.1430690437555313,1881.7261962890625,334.115966796875,124.5279,25.595,,,not re-run: ce_nl planner is not in the pinned code (unpublished commit 0274dda0); plot_reproduced.py uses the ref_* values
